远征2-国风仙侠 ,http://f2.g.mi.com/download/AppStore/01589a22b0a054bffb906f27df0c2c8b20461ec7c/com.q1.YZTWO.android.mi.apk,"小米版远征2-国风仙侠 为您提供远征2-国风仙侠 安卓版最新下载，最全的远征2-国风仙侠 游戏攻略，礼包激活码，欢迎来小米下载远征2-国风仙侠 。【游戏介绍】千人同屏，激情国战——《远征2》手游来了！《远征2》手游是冰川网络旗下战略级跨世代国战手游，它首次在MMO游戏中引入大陆漂移合纵、跨服国家结盟、国战赛季等全新玩法。同时全职业可自由转职，通过技能与天赋的自由搭配，给玩家带来超过500种成长选择，游戏体验重磅升级。
同时在全新PBR技术渲染下，加入实时拟真天气变幻，呈现出真实细腻而恢弘壮阔的国战世界，带来君临天下的沉浸感受。玩国战，就玩《远征2》，击败强国大一统，书写属于你的王者篇章！
===游戏特色===
【千人同屏，万人共战】
经典国战还原，任务刺探，合纵联盟，暗杀100%激情；次世代引擎护航，千人同屏不卡顿，让你畅享真正的国战乐趣。
【跨服合纵，颠覆革新】
引入大陆漂移，合纵暗战+跨服争霸更激情。更有国战赛季制等新模式助力，让你肾上腺素飙升，战个痛快。
【主播陪玩，甜蜜情缘】
美女主播入驻游戏，24小时甜蜜引导；更有附近交友，兄弟拉火等多元社交玩法引入，玩游戏也能遇到有趣的灵魂。
【全职业转职，自由体验】
全职业自由转职，技能与天赋自由搭配，体验自由成长，多样国战！500种成长选择，500种国战王者篇章！"
江南百景图,http://f2.g.mi.com/download/AppStore/02835918c484a4595b059d9dc9d70341e7b83d0c8/com.cis.jiangnan.mi.apk,"小米版江南百景图为您提供江南百景图安卓版最新下载，最全的江南百景图游戏攻略，礼包激活码，欢迎来小米下载江南百景图。【游戏介绍】在山水画卷中享受明朝水乡日常。

椰岛游戏匠心制作古风模拟经营游戏《江南百景图》，带你重回大明，建造自己的水乡桃源，享受晴耕雨读的闲暇时光。

你将成为城市的设计师，描绘蓝图、兴造建筑、规划布局。同时安排居民起居工作，写意世间百态，或者带领大家奇遇探险……

这里，就是你的世外桃源、绿野仙踪。

【画中故事】
昔时，吴中才子文徵明偶然在古董摊觅得一卷残画，以为是前朝遗作，遂带回家修补。却发现此画既无起点，也无终点，大明江南风景尽可绘入其间，并且画人人活，画物物生。
于是方知此画乃女娲遗物。是以余生数十年，醉心图卷创作，并命名为《江南百景图》。至其灯尽人枯，尚未能绘制江南全貌及历史人物全图。
文徵明意识到所剩时日不多，便命吴门画生妥善保管此画，自己则化作画灵守护图卷世界。
从此，图卷便成为吴门秘宝，百位大家竞绘画其上，添得万水千山，画得生灵百种。
然万历年间，礼部尚书董其昌利用自己的影响力，强行夺走此画，并藏于书楼。万历四十四年，民抄董宦，一把大火将董家珍藏连同雕梁画栋付之一炬……
画灵文徵明被滚烫的浓烟惊醒，见绘卷中城市烈火熊熊，久久不能熄灭。大火持续了三日三夜，烧得卷中城镇一片灰烬。
望着满目疮痍的应天府废墟，衡山居士文徵明再次提起手中紫毫，邀请你一起一砖一瓦、一笔一画，重绘江南昔日繁华。

【游戏特色】
--明朝江南复刻
你看见的，就是明朝。
在《江南百景图》中，所有建筑皆出自明朝古画，精美复刻，原型重现，带你领略真正的江南古城。
--清逸山水画风格
美术风格传承吴派山水画，清隽秀逸，充满人文关怀，让你身临其境，感受风雅意趣。
--建造城市
从应天府一块小小的农田开始，直至修造出繁华的商业中心、热闹的住宅群居，建立发达的货运路线。
让居民安居乐业，帮他们赶走小偷、流寇等刁民。
结合江南水乡特点，在不同城市打造不同风格，解锁专属建筑。
在桨声与灯影中沉浸城市的风情。
--规划布局
建造、摆放各种建筑，提高城市繁荣度和环境值，吸引更多居民入住。
建筑的摆放完全由你决定，规划自己的美好家园。
--沉浸式剧情
在剧情中探索明朝江南繁会世界，走进水乡居民日常生活，体验风土人情。
遇见历史人物，写意喜怒哀乐。
桩桩旧事，山月不知，惟你知。
--自由探索
探索未知的江南世界，发现稀奇古怪的事，满足好奇心。"
赛车争锋对决,http://f2.g.mi.com/download/AppStore/084720bdfb6c546708feb5ab472d949be6b0f3cbf/com.sczfdj.mi.apk,小米版赛车争锋对决为您提供赛车争锋对决安卓版最新下载，最全的赛车争锋对决游戏攻略，礼包激活码，欢迎来小米下载赛车争锋对决。【游戏介绍】《赛车争霸赛》是一个汽车模拟器游戏完整项目，驾驶卓越的车辆，在平台和道路上收集硬币，购买新车，解锁新的水平。
破坏星球元宇宙,,小米版破坏星球元宇宙为您提供破坏星球元宇宙安卓版最新下载，最全的破坏星球元宇宙游戏攻略，礼包激活码，欢迎来小米下载破坏星球元宇宙。【游戏介绍】超现实的裸眼3D特效，让你沉浸在宇宙星系中，在这里，你就是这个宇宙的主宰，创建并发掘各种星系星球，运用多种武器进行极致破坏，或对破损的星球修复，快来体验吧！
一梦江湖,http://f100.g.mi.com/download/AppStore/09fb4fd1ee4594a789ff3b425240706a2ab857caa/com.netease.wyclx.mi.apk,小米版一梦江湖为您提供一梦江湖安卓版最新下载，最全的一梦江湖游戏攻略，礼包激活码，欢迎来小米下载一梦江湖。【游戏介绍】《一梦江湖》甄嬛传联动开启，移驾碎玉轩，打卡景仁宫，原剧丰富名场面，欢迎小主入驻体验！独特告发玩法，后宫菜肴烹饪，趣味RP扮演，众小主陪你快乐数砖！完成联动任务，轻松兑换同款时装，更有全新梯度服开启，全民锁级，降肝降氪，享受惬意武侠冒险！
进化世界模拟器,http://f2.g.mi.com/download/AppStore/057f67df4af6e46d5a597f08dba6eb7e2345ff543/com.njyg.jhsjmnq.mini.rpk,"小米版进化世界模拟器为您提供进化世界模拟器安卓版最新下载，最全的进化世界模拟器游戏攻略，礼包激活码，欢迎来小米下载进化世界模拟器。【游戏介绍】汪洋大海蔚蓝美丽，宁静的海面下却鱼生艰难。 穿越时空重生选择成为一条鱼，从小吃到大，平凡的路上显得很幸福。突然有一天，附近的海域闯进来各种更强的大鱼。什么？居然还有海王大鲨鱼和灭霸大鲸鱼，我的乖乖！连大鱼吃小鱼的世界都开始这么卷了，这个时候我们是要继续做一条随波逐流随时可能被吞噬掉的芝麻小鱼儿躺平？还是要像鲤鱼跳龙门那般开启进化之路成为卷王之王抑或海王之王？ 如何征服海洋世界，主宰其他生物命运，你的选择尤为重要！五彩斑斓的鱼群小弟们将在进化世界模拟器里等你！

游戏特色：
1、3D场景地图开阔，鱼型细节更加立体；
2、战斗技能吞噬进化，成长之路鱼生雀跃；
3、模拟真实鱼群皮肤，通关任务奖励多多；
4、优化数值从易到难，助力称霸海王世界。"
小宝当皇帝,http://f2.g.mi.com/download/AppStore/0a066119276fe4a2a862cbd08851a1fc00d5e2437/com.xiaomi.xbdhd.rpk,"小米版小宝当皇帝为您提供小宝当皇帝安卓版最新下载，最全的小宝当皇帝游戏攻略，礼包激活码，欢迎来小米下载小宝当皇帝。【游戏介绍】《小宝当皇帝》是一款原创角色养成当官手游，以小宝身份代入，生动呈现，官职升迁、娶妻纳妾、收纳门客、联盟争霸、家族PK、多人社交、抵御外敌等精彩玩法。游戏中高度还原鹿鼎记人设，中古四大奸臣，其中还有奸相鳌拜俯首称臣，官途如戏，步步为营，官场上的若肉强食，看你是否能创建自己的天地会联盟，登上江山帝王的宝座。众多千古圣贤，招纳门下，更有陈近南帮主的鼎力相助辅助各位老爷在官途上披荆斩棘，大展拳脚！江山如画，美人似玉，爱江山的你又怎么能少了绝世佳人-双儿的陪伴在旁呢？

【官场称王 鹿鼎争霸】

 康乾盛世亦要力争上游，朝野之上想要称霸就要掌握官场上的节奏，以独特的眼光去审时度势，观察险恶丛生、暗潮汹涌的官场“潜规则”。成为官场上的霸主。

【千古名臣 忠奸相助】

 古往今来，自古英雄配好剑，只要你有本事不管是忠臣还是奸佞小人都会臣服于你门下，只需要培养属于自己的智慧军团，如鳌拜、陈近南等英雄，强势出击，治理朝纲，共创太平盛世。

【娶妻纳妾 洞房花烛】

良辰美景亦是与佳人携手绝美时机，春宵一刻值千金，一顾倾人城，再顾倾人国，双儿、阿珂、陈圆圆等绝世美女等你来迎娶，让你视听玩全方位亲身感受一把刻骨铭心的古代幸福生活。"
男人逆袭记,http://f2.g.mi.com/download/AppStore/0b286d076c37346ccaa1ed2f26aeb5446d92bdb7e/com.renyouwangluo.nrnxj.mi.apk,小米版男人逆袭记为您提供男人逆袭记安卓版最新下载，最全的男人逆袭记游戏攻略，礼包激活码，欢迎来小米下载男人逆袭记。【游戏介绍】玩家通过搬砖、打工、刮彩票，甚至是翻垃圾桶！获得金钱，还清欠款
别惹农夫,http://f2.g.mi.com/download/AppStore/0bd50cca88b044e80a1bf83889b463e05b9d1c99f/com.sx.brnf.mini.rpk,小米版别惹农夫为您提供别惹农夫安卓版最新下载，最全的别惹农夫游戏攻略，礼包激活码，欢迎来小米下载别惹农夫。【游戏介绍】《别惹农夫》是一款非常有趣的对战塔防类游戏。 玩家可选择扮演农夫，也可扮演僵尸当入侵者。 扮演农夫选择农田种植，建造植物炮弹，升级大门等，抵御僵尸和怪物入侵。 扮演入侵者，倒计时结束时对农田发起入侵，打破农夫防御。 游戏内增加了聊天系统，可以和线上的玩家一起交流~
神魔对决,http://f2.g.mi.com/download/AppStore/0de347f8cc7844df4831f4744a4a38217dd5602a7/com.ky.game.confrontation.mi.apk,小米版神魔对决为您提供神魔对决安卓版最新下载，最全的神魔对决游戏攻略，礼包激活码，欢迎来小米下载神魔对决。【游戏介绍】神魔对决是全新的养猛鬼玩法，鬼是通过打门来升级的，各种新奇的玩法可以体验，猛鬼宿舍养鬼版游戏采用学校宿舍为背景制作玩法，过程会相当刺激，要有足够的金钱来完成养鬼任务。
刺激推塔,http://f2.g.mi.com/download/AppStore/0e1897ac383c04a49b08ec0624654031c8f09a57f/com.gzzr.cjtt.mi.apk,小米版刺激推塔为您提供刺激推塔安卓版最新下载，最全的刺激推塔游戏攻略，礼包激活码，欢迎来小米下载刺激推塔。【游戏介绍】《刺激推塔》在像素方块世界去建造各种各样的建筑，去体验更加有趣的建造模拟，这里有着各种不同的道具可以使用，极高的自由度能够让玩家们打造一个专属于自己的小天地，快去探索世界收集材料，然后在这里建造更多不同的建筑，打造更加梦幻的乐园吧！
攻城掠地-娜扎陪你战三国,http://f2.g.mi.com/download/AppStore/006c40417f49549aa861fe1d9ee855865920a647e/com.xm.gcldnew.mi.apk,小米版攻城掠地-娜扎陪你战三国为您提供攻城掠地-娜扎陪你战三国安卓版最新下载，最全的攻城掠地-娜扎陪你战三国游戏攻略，礼包激活码，欢迎来小米下载攻城掠地-娜扎陪你战三国。【游戏介绍】《攻城掠地》是傲世堂开发的一款三国类大型策略手游，全时不间断国战，即时策略对决。小到一城一地的激烈对局，大到王朝建立重定天下时局，尽在指尖。还在等什么？一起来战，新的三国天下由你来定！
恐怖奶奶,http://f2.g.mi.com/download/AppStore/0a098fa1e87b445789627308f01a8919fd382ff88/com.ypyy.kbnn.mini.rpk,小米版恐怖奶奶为您提供恐怖奶奶安卓版最新下载，最全的恐怖奶奶游戏攻略，礼包激活码，欢迎来小米下载恐怖奶奶。【游戏介绍】一些学生决定在周末与他的朋友们一起在夜间露营。在周末的晚上，他们去了丛林，在那里他们设置了他们的营地并在令人毛骨悚然的游戏中生火烧食物。翘起后，他们吃东西喝酒，然后睡觉。突然，我们的玩家听到鬼游戏中女孩哭泣的声音。他走出他的营地并跟随声音。走了一英里后，他在丛林中看到了一所学校，那里充满了寂静，被黑暗所包围。当他从门进入学校时，门突然关上了，他试图打开门，回首学校画廊，看到一个食人族，他跑去救他的命，现在他必须收集10张照片才能逃脱恐怖游戏中的学校。
大话骰高手,http://f2.g.mi.com/download/AppStore/0a9ca50a3cdf540e496b66f876fe66542450b9a2c/com.xnhd.apkdhsgs.mi.apk,小米版大话骰高手为您提供大话骰高手安卓版最新下载，最全的大话骰高手游戏攻略，礼包激活码，欢迎来小米下载大话骰高手。【游戏介绍】大话骰（“大话”书面语是“谎话”），也叫“吹牛”，是一种骰子游戏。是酒吧内非常流行的游戏，顾客喜欢在酒吧内游玩这游戏，因为输了的参加者要喝酒。游戏中有新手场和金币场。
人生模拟器,http://f2.g.mi.com/download/AppStore/0b649f85c6972460ea6f20cc5510bd4772c4c90a0/com.milkstudio.lifesim.mini.rpk,"小米版人生模拟器为您提供人生模拟器安卓版最新下载，最全的人生模拟器游戏攻略，礼包激活码，欢迎来小米下载人生模拟器。【游戏介绍】《人生模拟器》是一款以游戏的方式模拟人类一生的创意作品，玩家从一个懵懂的幼儿开始在游戏中慢慢成长体验人生的琐事，读书、工作、结婚、生子都将在游戏中有所体现，游戏的画面比较简约清醒，玩法独特！

游戏中玩家将经历婴儿、少年、青年、壮年、老年等多个不同的人生阶段，游戏的剧情丰富，每个阶段都有那个阶段特有的烦恼与快乐，完整的模拟了人的一生，这一生也许不完美，也许有很多遗憾，但十分真实。你的人生会是什么样子，你自己也不知道，这款游戏的过程十分真实，也许你是亿万富翁，但更多的可能是穷困潦倒；这款游戏的过程就是人生的过程，游戏中的人生也许没有那么完美，但是这就是真实的你在另一个世界的生活。"
永远的美味星球,http://f2.g.mi.com/download/AppStore/067e4cf7403034cca9b8426294a159dc4115cd123/com.milkstudio.plantasty.mini.rpk,"小米版永远的美味星球为您提供永远的美味星球安卓版最新下载，最全的永远的美味星球游戏攻略，礼包激活码，欢迎来小米下载永远的美味星球。【游戏介绍】史上最大的美味星球，扮演一只饥肠辘辘的小猫。吃掉看到的一切，变得越来越大。
这是有史以来最大的美味星球游戏，这里有数以百计的物体可以被吃掉，游戏包含150个关卡，其中一些关卡的尺度是非常大的，在同一关卡中，你会从亚原子的大小成长为宇宙般的大小。

永远的美味星球是一款休闲益智类游戏，你是一只贪得无厌的小猫，贪食是你的最大爱好，吃的东西越来越多，你的体形也越来越大，从吃老鼠开始，再到吃面包，吃人，吃汽车，吃树，甚至直接一口将建筑物吞掉，只要你的体形比猎物大，你就能把所有东西吃掉。游戏包含7个场景，你将在其中扮演不同的猎食者，好好享受午餐吧。"
果冻消不停,http://f2.g.mi.com/download/AppStore/0994873180fe04a8e935195fda7d09b2479fe8ac5/com.firstmovestudio.blockmoving.mini.rpk,小米版果冻消不停为您提供果冻消不停安卓版最新下载，最全的果冻消不停游戏攻略，礼包激活码，欢迎来小米下载果冻消不停。【游戏介绍】《果冻消不停》是一款横排消除类休闲游戏，游戏中消除的对象为长度不一的方块，玩家通过移动方块，使整行填满即可消除，消除后上面的方块会自动下落。在玩家移动某一个方块后，下方会随机增加一排，如果方块堆满到最顶端，游戏将会结束。玩家可通过消除行达到指定的目标来提升等级。每提升一次关卡等级，玩家会获得两种道具中的其中一种。游戏中玩家可使用道具来协助游戏，达到消除目的。如“锤子”道具可将方块长度为1*3或1*4的长方块敲碎，使其成为3个或4个1*1的小块；“电击枪”道具可将最底行的所有块直接击碎消除。
走不完的迷宫,http://f2.g.mi.com/download/AppStore/0e21ffc69a70845ccb3c67e23047644118edaab12/com.milkstudio.maze.mini.rpk,"小米版走不完的迷宫为您提供走不完的迷宫安卓版最新下载，最全的走不完的迷宫游戏攻略，礼包激活码，欢迎来小米下载走不完的迷宫。【游戏介绍】走不完的迷宫是逃出迷宫的游戏。
这是一款走迷宫游戏，如果不根据各种迷宫中的线索道具是走不出迷宫的，并且一旦玩家走错方向等还会从迷宫的墙壁上弹出鬼脸。诡异迷宫游戏非常的惊悚恐怖，游戏氛围十分的暗黑，胆子小的玩家需要注意，想要挑战的就加入游戏吧。
诡异迷宫游戏是迷宫探索的球类游戏。这里有许多不同的游戏类型，使玩家可以体验其中的所有不同游戏体验。您需要控制迷宫中的一个鼠标保持移动，这样您就可以成功克服各种挑战，并成功到达终点。
诡异迷宫游戏玩起来非常的烧脑，还有各种不同的游戏内容，各种恐怖的氛围渲染的十分到位，快来试试吧。"
谁是卧底,http://f2.g.mi.com/download/AppStore/090b30193cf264e2db3ee23a712755a886e552aa0/com.qbankilltext.h5.mi.rpk,"小米版谁是卧底为您提供谁是卧底安卓版最新下载，最全的谁是卧底游戏攻略，礼包激活码，欢迎来小米下载谁是卧底。【游戏介绍】谁是卧底-天黑请闭眼
《谁是卧底》又名《天黑请闭眼》；是一款呆萌炫酷、逻辑极强、模式众多的多人在线天黑请闭眼文字推理游戏游戏。 
【游戏特色】 
---多人参与拼智力！ 
狼人杀，天黑请闭眼，怒火街头，西部风云，最后审判，等多种游戏模式，是真正的多人在线大型天黑请闭眼文字推理游戏，真正的公平快速的文字逻辑天黑请闭眼文字推理游戏！不用再害怕人员不齐和场外因素！带上你的判断、你的推理，来谁是卧底比拼智力吧！ 
---在线好礼送不停！ 
只要每天累计在线时间，就能获得大量金豆及银币！更有机会获得商城的精美时装及特效炫酷的道具！不花钱也能玩的很开心耶！ 
---超多职业任你选！ 
游戏中三大阵营，十余种职业，多种模式随心选择！每种职业都有不同的玩法与技能，游戏独创新模式“最后审判”，带你感受天黑请闭眼逻辑游戏带来的对决快感！ 
---超萌宠物求领养！ 
超赞的宠物系统，快来谁是卧底玩宠物养成游戏吧！会卖萌的吸血鬼公主、神奇的羊驼、呆萌的小狮子！还有百种宠物等你来领养喔！“主人~快来带走我吧！” 
---Q版人物萌翻你！ 
游戏独特的Q版人物，让您在比拼智力的同时领略不一样的萌系画风！呆萌的形象让您在游戏中不再枯燥无聊，找回童心！"
无双霸业,http://f2.g.mi.com/download/AppStore/0370ebba576574f8980d1978a5b3564b5b83c91a9/com.qy.wsby.mini.rpk,小米版无双霸业为您提供无双霸业安卓版最新下载，最全的无双霸业游戏攻略，礼包激活码，欢迎来小米下载无双霸业。【游戏介绍】本游戏是一款传奇风题材的放置类RPG游戏。集角色扮演技能，装备合成分解，强化，镶嵌，玉佩，炼体、翅膀，封号，等一系列的属性养成系统，玩家有副本，掠夺，推图等PVE战斗，还有掠夺、皇城争霸更有跨服等PVP战斗；谈沙城归、唯君热血、争霸沙城。
太上补天卷,,"小米版太上补天卷为您提供太上补天卷安卓版最新下载，最全的太上补天卷游戏攻略，礼包激活码，欢迎来小米下载太上补天卷。【游戏介绍】《太上补天卷》游戏以古代神话为题材，主要讲述在洪荒大陆上，玩家扮演的主角不断提升力量并收集《太上补天卷》残卷，并最终补天拯救天下苍生的故事。
天柱再次倾倒，天界崩裂，天庭随之坍塌；天界众仙也难逃这场浩劫，真身破碎，仙灵散落凡界。凡界也灾祸四起，岌岌可危；只有早已跳出三界的远古创世神，不为这场三界浩劫所波及。
创世神中的女娲，感知到了三界此劫，于是降下真灵与《太上补天卷》，寻有能之士协力补天。由于完整的补天卷过于强大，在天界崩裂的情况下，无法直接送至凡界。于是，女娲将补天卷分为20份残卷，再逐一送往凡界，唯望有能之士能战胜险阻，集齐《天上补天卷》再立天柱，拯救苍生。

【自由修仙】

体验真实的修仙之旅，破除心魔，渡劫飞升！

【策略搭配】

数百位仙灵，独有的专属特色技能，千般搭配，策略推图！

【轻松放置】

“跳过”“快速挑战”“自动战斗”真正解放你的双手，轻松游戏，休闲护肝！

【福利丰厚】

开局无限十连抽，让你一次抽到爽；登录就送四神兽“青龙”伴你走仙路！"
怪兽入侵,http://f2.g.mi.com/download/AppStore/0c19dfc3e496d4bd3be526bb6601d8e03c17e5ff3/com.bczyj.gsrq.mi.apk,"小米版怪兽入侵为您提供怪兽入侵安卓版最新下载，最全的怪兽入侵游戏攻略，礼包激活码，欢迎来小米下载怪兽入侵。【游戏介绍】欢迎各位冒险者来到进化岛，在这里你会遇上的一切，都是未知...玩家可以自由选择宠物的进化路线，获得独一无二的特殊天赋。在无尽兽潮中极限走位、疯狂拉扯，在随机装备与技能池中妥善选择，不断击杀怪物获取能量完成物种进化。快来《怪兽入侵》进化你的宠物，挖掘更多战斗潜能吧！
游戏特色：
-神秘的岛屿上有着各式各样的巨兽，快来进行一场巨兽争霸吧。
-设置了丰富的地图关卡，每个都具有不同的敌人和战斗玩法哦。
-内容十分丰富，各种神秘场所、巨兽敌人、技能效果应有尽有。"
沙球滚滚,http://f2.g.mi.com/download/AppStore/0117043441aa64ed5afaec3c02f04f1d35fc1158c/com.lfhy.sqgg.mi.apk,"小米版沙球滚滚为您提供沙球滚滚安卓版最新下载，最全的沙球滚滚游戏攻略，礼包激活码，欢迎来小米下载沙球滚滚。【游戏介绍】沙球滚滚是一款和抖音同款的益智挖坑小游戏。用你的手指控制球的方向滚动，只要球可以被引导到杯通过水平，它看起来很简单，实际的操作几乎是困难，感兴趣的用户可以来尝试玩一玩，沙球滚滚融入了独特的玩法元素，采用了3D的图像设计，玩法模式超多，给你不一样的游戏体验。

游戏特色：
1、游戏相对简单，充满挑战。通常情况下，需要一些技巧才能过关。
2、障碍物也是可以利用的，如果碰到一块斜板能让小球顺着它溜进洞中；
3、有时需要用物体的碰撞来缓冲速度，这就是用物体的碰撞来回弹的操作;
4、难度增高除了上面这些变化，玩家还要控制更多的小球，从一个无限叠加"
飞机大战原版,http://f2.g.mi.com/download/AppStore/067d0e8b5224348bd8e1d1665d2a7880e12301697/com.casual.airplane.mini.rpk,"小米版飞机大战原版为您提供飞机大战原版安卓版最新下载，最全的飞机大战原版游戏攻略，礼包激活码，欢迎来小米下载飞机大战原版。【游戏介绍】全军出击保卫流浪地球，雷霆战机浴血长空！
超级好玩的n的飞机大战游戏！
飞机大战原版 是一款操作简单，玩法经典的打飞机游戏！让你模拟二战战斗机驾驶和极速射击。不需要模拟器，不需要复杂的操作，只需动动你的手指，灵活的指尖操作，进行一场场火爆的雷霆空战和飞机大战，让你在地铁，公交，走路的时候都能体验到弹幕的洗礼，是你绝对不容错过的一款精品街机游戏！！！"
猜字当首富,http://f2.g.mi.com/download/AppStore/0e942fcd92ccc4b3aab559234f3bc7f738222567b/com.hx.game.guesscharacters.mi.apk,小米版猜字当首富为您提供猜字当首富安卓版最新下载，最全的猜字当首富游戏攻略，礼包激活码，欢迎来小米下载猜字当首富。【游戏介绍】一款简单休闲的猜字猜图游戏，但是非常考验人的眼力，你需要在众多相同或相似的文字或图片中找到与众不同的那个，成为那个与众不同的猜字大师。
萌宠日记,http://f2.g.mi.com/download/AppStore/04bc56a8cf941437eab6da7c7d86cfcedcb465d3e/com.newyt.mcrj.mi.apk,"小米版萌宠日记为您提供萌宠日记安卓版最新下载，最全的萌宠日记游戏攻略，礼包激活码，欢迎来小米下载萌宠日记。【游戏介绍】您喜欢玩史莱姆并照顾可爱的虚拟宠物吗？现在，您可以在一个游戏中享受两种爱！认识超级史莱姆宠物，你的新朋友！

这是同类中首个虚拟宠物模拟游戏，轻松的创造力与虚拟宠物游戏的乐趣相结合。如果你喜欢史莱姆 DIY 和 ASMR，制作 3D 虚拟玩具，玩模拟游戏和照顾虚拟宠物，你会喜欢这个新的史莱姆宠物模拟游戏！"
我家猫有残疾,http://f2.g.mi.com/download/AppStore/01e8141de83834885b9ac3fe443ca91b644bfd9e3/com.casual.cat.mini.rpk,"小米版我家猫有残疾为您提供我家猫有残疾安卓版最新下载，最全的我家猫有残疾游戏攻略，礼包激活码，欢迎来小米下载我家猫有残疾。【游戏介绍】我家猫猫有残疾是一款题材设计虐心的动作游戏，在游戏里你将与一只猫展开奇妙的冒险之旅，搞怪的玩法设计会带给你无限的趣味体验，可爱的猫咪会以不同的形态出现在你面前，每一个场景它都会发生变化哟!

游戏特色：
1、非常小清新的日系场景效果，可爱的小猫为游戏主角，非常充满创意的关卡！
2、小猫的身体在关卡中会不同，你的唯一目标就是吃鱼，成功吃到获得游戏胜利！
3、非常适合家庭聚会的游戏哦，带给玩家欢乐游戏挑战，更多的惊喜等你去发现！"
神奇电子女孩,http://f2.g.mi.com/download/AppStore/06f5fb3afad6242ec8b5bd95df756bb4939fd123f/com.casual.tgotchi.mini.rpk,"小米版神奇电子女孩为您提供神奇电子女孩安卓版最新下载，最全的神奇电子女孩游戏攻略，礼包激活码，欢迎来小米下载神奇电子女孩。【游戏介绍】电子女孩是一款有着丰富结局走向的模拟养成类游戏，多种不同结局走向、丰富的剧情玩法和精彩的模拟养成内容能让玩家们在这里收获满满的成就感和满足体验！电子女孩满足养成游戏玩家们的所有需求，像素风格的复古画面能为玩家们带来了八个不同的结局，这款游戏有着超高的自由度，玩家们可以和电子女孩互动解锁更多的剧情，丰富的结局为你带来各不相同的精彩体验。

电子女孩游戏玩法：
1、电子女孩通过电子数据向玩家们呈现了电子女孩的成长状况，女孩的所有状态都是具象化呈现给玩家们的！
2、不同的数据将会导致不同的游戏结局，你可以控制电子女孩的数据来引导不同的结局！
3、多种不同的结果成就可以让你解锁，你可以打造不同性格的电子女孩！
4、电子女孩中文版手机版游戏让玩家们在手机上就能感受到十分奇妙的电子女孩养成！
5、有丰富的剧情线可以让你选择，你可以和电子女孩趣味互动，给她洗澡、喂她食物、满足她的需求！"
九灵神域-仙侠修仙巨制武侠手游,http://f2.g.mi.com/download/AppStore/0571e660fd6b144c28cf32df07b83012d664a54e3/com.leniu.jlsy.mi.apk,"小米版九灵神域-仙侠修仙巨制武侠手游为您提供九灵神域-仙侠修仙巨制武侠手游安卓版最新下载，最全的九灵神域-仙侠修仙巨制武侠手游游戏攻略，礼包激活码，欢迎来小米下载九灵神域-仙侠修仙巨制武侠手游。【游戏介绍】最新豪礼礼包VIP666、VIP888、SVIP666、SVIP888 限时放送！装备回收自由交易,送VIP,超值福利免费送

《九灵神域》是一款快意恩仇的热血江湖修仙情缘,3D玄幻仙侠MMO手游，以次世代技术打造真实的玄幻修仙世界。惊雷炸响，盖世功法武穆宝典重现江湖，暗涌之下，隐世宗门人才辈出。一场血雨腥风已经来袭，身怀秘技的年轻剑客就此踏入大千世界的强者之路。快意恩仇的庞大仙侠修真江湖，匠心打造的沉浸式地图，凌厉写意的轻功，挑战数之不尽的山海经奇珍异兽，精彩刺激的和嵩山争霸，打造只属于你的江湖梦。

【游戏特色】
——唯美江湖 纯正仙侠
临安、听风阁、江南镇……致力打造真实的热血江湖世界。游戏采用写实的3D唯美画风，运用前沿的天气变换和光影系统，呈现一个微妙微翘的玄幻修真世界。

——武林秘籍 逆转风云
万般武学，门派专属战斗技能，闪躲腾挪剑网、飞跃冲刺、凌空放招。嵩山争霸，玄幻武道大会丰富对抗体验，助你逆转武林风云。

——情缘专属甜蜜社交 可结婚可生娃
比武招亲、八字合婚、浪漫婚礼、花轿巡游、刺激抢亲、修仙情缘副本应有尽有！这是一个有血有肉有情缘的互动笑傲江湖。

——多样PVE玩法 有趣的进阶成长
丰富PVE活动，乐趣无穷：全新历炼诛仙剑客任务，感受随机任务的奇妙；守卫帮派，全帮成员同心御外敌；酷萌灵宠、珍稀坐骑，伴你独战江湖……

——极品装备公平掉落 可自由交易
极品装备击杀BOSS公平掉落，不绑定，全自由交易行让你体验一夜暴富。"
黑洞吞噬大冒险,http://f2.g.mi.com/download/AppStore/0b023f155232d4079b1c1256a0fa5fabaacc21180/com.hx.game.blackhole.mi.apk,小米版黑洞吞噬大冒险为您提供黑洞吞噬大冒险安卓版最新下载，最全的黑洞吞噬大冒险游戏攻略，礼包激活码，欢迎来小米下载黑洞吞噬大冒险。【游戏介绍】黑洞大冒险游戏是迷宫文字类的益智休闲游戏。 游戏非常具有挑战性，考验耐心和眼力，你相信自己可以找到迷宫的洞口吗？快来帮帮我，找到回家的洞口吧
卡丁车大逃亡,http://f2.g.mi.com/download/AppStore/0ef5e5e9fd8044af8adfa71312a42f32c11e7ab73/com.hx.game.kartescape.mi.apk,小米版卡丁车大逃亡为您提供卡丁车大逃亡安卓版最新下载，最全的卡丁车大逃亡游戏攻略，礼包激活码，欢迎来小米下载卡丁车大逃亡。【游戏介绍】赛道丰富，每个赛道都具备独特点，玩法简单，赛道中对近道、加速带等元素的应用极大的增加了游戏的策略性、技巧性，使玩家在游戏过程中收获更多乐趣。
